,I_1,I_2,I_4,I_8,I_16,I_inf,W_100,W_1000,W_10000,W_100000,est_lb,est,est_ub
1247,5.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.256320171738,45.285271870434556,45.314223569131116
1248,4.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.63802124020309,44.678444722763984,44.718868205324874
1249,9.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,43.54182310282196,43.832535004494986,44.12324690616801
1250,9.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.61506143385898,45.632018418653864,45.648975403448745
1251,12.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.56441685870208,44.68999124210808,44.815565625514076
1252,9.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,43.23335518817357,44.69985073936454,46.166346290555516
1253,7.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,41.24526933709285,44.33047938272179,47.415689428350724
1254,7.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,43.67123914457321,44.281194413201334,44.89114968182947
1255,3.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,41.850662325641956,44.26574078860713,46.6808192515723
1256,6.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.17219015536948,45.15616489831166,48.14013964125384
1257,10.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.93967732390849,45.35735420852782,45.775031093147156
1258,5.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.27518760867821,45.29018760867821,45.30518760867821
1259,5.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.23494272254715,44.56652997774477,44.89811723294239
1260,7.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,51.211096048557884,79.55961112233697,107.90812619611607
1261,8.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.13996309236197,45.15496309236197,45.16996309236197
1262,11.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.534640698131774,43.72226747620738,44.90989425428299
1263,9.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,66.35584236063808,109.62320259732232,152.89056283400654
1264,8.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,43.80857630950775,44.37756433759846,44.946552365689165
1265,13.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.83296692167588,45.20726207154836,45.58155722142084
1266,5.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,41.54289289644961,42.315043741368925,43.087194586288234
1267,9.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,43.70309248551045,44.37058074011291,45.038068994715374
1268,11.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.02921113914065,45.23703648671264,45.44486183428463
1269,3.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.07216375198001,45.10822028028622,45.14427680859242
1270,11.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.263397205432206,45.436545224636376,45.609693243840546
1271,9.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.04488240666437,45.17212882778189,45.2993752488994
1272,13.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.14938913386705,45.16438913386705,45.17938913386705
1273,10.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.093813520159564,45.23256737173235,45.37132122330514
1274,4.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.85614948754934,45.0344128328572,45.21267617816506
1275,9.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.70872639848156,44.74147145361812,44.774216508754684
1276,10.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.33269774355792,45.34769774355792,45.36269774355792
1277,7.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.34520124954991,45.36020124954991,45.37520124954991
1278,10.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.76487089857118,45.040231027100646,45.3155911556301
1279,11.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.25403328919676,45.26903328919676,45.28403328919676
1280,8.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,40.27225632437524,42.2775747603318,44.28289319628837
1281,8.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.83100093404114,45.14513540549309,45.45926987694504
1282,10.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.24620720657099,45.277454233513524,45.30870126045605
1283,10.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.14225445282467,45.169983664748344,45.19771287667201
1284,12.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,26.642225807598376,28.030390723362938,29.4185556391275
1285,9.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.12220983040919,45.29202724696512,45.46184466352105
1286,9.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.085331966782256,45.19903446703046,45.31273696727865
1287,13.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.13458110200847,45.15598560689197,45.177390111775466
1288,13.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.81814085398333,45.12654805942359,45.43495526486385
1289,12.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.26429797969893,45.32187229103947,45.37944660238
1290,15.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.241672495633235,30.469602673307186,31.69753285098114
1291,16.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,28.933304810536285,30.205695829905768,31.47808684927525
1292,8.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.30401608951481,45.3453295402215,45.38664299092818
1293,15.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.6888753994234,31.091592902911643,32.49431040639989
1294,15.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.662998621900503,30.298069694190794,30.93314076648109
1295,13.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.07253670124059,45.15992059145795,45.2473044816753
1296,10.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,25.399676886198794,27.09223845684629,28.784800027493787
1297,12.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.998498461588117,43.57481638028209,57.15113429897606
1298,13.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.36669783791061,45.43686748066112,45.50703712341163
1299,10.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.102538042143735,45.11755961720872,45.132581192273705
1300,2.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.013058993574454,45.60522224922584,48.197385504877225
1301,5.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.05301216076929,45.24014161074629,45.42727106072329
1302,1.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,46.201097172770126,48.57374351035688,50.94638984794362
1303,1.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.089935140268594,45.428505106935965,45.76707507360334
1304,2.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.301118105699906,45.468961445367185,45.63680478503446
1305,3.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.266307804151495,45.42461252309501,45.58291724203852
1306,3.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.0184642050311,45.38744141593695,45.7564186268428
1307,3.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.28382429670798,45.32363777098145,45.36345124525493
1308,2.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,52.90281162108973,56.086878758291206,59.27094589549267
1309,1.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.87002374898474,46.78569213800687,47.701360527029
1310,4.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.31134090618485,45.755509873031,46.19967883987715
1311,4.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.150684310169275,45.165684310169276,45.180684310169276
1312,3.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,58.0040671395195,81.82819439504732,105.65232165057515
1313,4.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.06699974782325,45.29047877814223,45.51395780846121
1314,5.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.277563308034075,45.292563308034076,45.30756330803408
1315,5.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,41.874837761737325,47.44485189850307,53.01486603526881
1316,3.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.65072469025378,44.69002420806599,44.7293237258782
1317,2.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.029636070087236,45.12970838242802,45.2297806947688
1318,3.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.20251871376871,45.28605798835039,45.369597262932075
1319,3.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.368093163341655,45.383093163341655,45.398093163341656
1320,5.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,41.01111339733181,48.65190587629638,56.29269835526096
1321,4.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.157280549870215,45.2134820540979,45.26968355832559
1322,11.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.892394946845656,44.90786397539303,44.9233330039404
1323,6.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.26692817557929,53.086131190115125,62.90533420465097
1324,3.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.192615788547585,45.209099668847145,45.225583549146705
1325,8.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.173463108323126,45.191009809095064,45.208556509867
1326,2.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.97391633742619,45.24316846880927,45.512420600192364
1327,6.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,49.50607317907511,49.52107317907511,49.53607317907511
1328,8.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.2134723361863,45.26170489399985,45.30993745181339
1329,8.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,41.812069512965685,43.879806530598714,45.94754354823175
1330,9.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.065455967478535,44.991710447067234,46.917964926655934
1331,8.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,41.67407635833467,45.053555394253976,48.43303443017329
1332,8.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.184768103189086,45.22833146099737,46.27189481880564
1333,14.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.2822619983267,45.297261998326704,45.312261998326704
1334,14.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.20299788892149,45.48822987519041,45.77346186145934
1335,5.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.17060664757801,45.252362255957664,45.33411786433731
1336,8.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,41.176678094516056,45.12761016895644,49.07854224339681
1337,8.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.934502502525945,45.60580209894543,46.27710169536493
1338,8.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.41454423875523,45.586491120485476,45.758438002215726
1339,10.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.310046888806454,45.325046888806455,45.340046888806455
1340,12.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.08565493383039,46.70390213580241,51.322149337774434
1341,7.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.26414596372372,45.27914596372372,45.29414596372372
1342,9.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.150805483730885,45.18192121467947,45.213036945628055
1343,16.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.237432842873154,46.641227231255215,51.045021619637275
1344,14.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,55.67137624153911,76.53455006816026,97.39772389478142
1345,11.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.12083427344864,45.13583427344864,45.15083427344864
1346,9.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.131224223742684,45.14628320785343,45.16134219196417
1347,11.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.21829657993924,45.61602078443802,46.0137449889368
1348,13.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.171373330751564,45.629907060511584,46.0884407902716
1349,13.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.37547262112175,44.941963877272386,45.50845513342301
1350,13.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.24411927881307,45.344588740047065,45.44505820128106
1351,17.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.74159192280631,45.054687297622145,45.36778267243798
1352,13.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,68.73276807947623,103.63983336274521,138.54689864601417
1353,12.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.266423092140684,45.281423092140685,45.296423092140685
1354,14.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.01753513227546,45.38956750571053,45.76159987914561
1355,17.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.16167545639697,45.177188576707906,45.19270169701884
1356,18.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.27559534701006,45.293563239225726,45.31153113144139
1357,17.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.391105007907,44.820388300365074,45.24967159282315
1358,18.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,50.16814457000286,78.41975662254477,106.67136867508668
1359,12.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.83451214790193,45.05461141057668,45.274710673251434
1360,14.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.26316972599283,45.42794321405097,45.592716702109115
1361,20.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.012098073233155,45.027098073233155,45.042098073233156
1362,14.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.041028090787655,45.056028090787656,45.07102809078766
1363,13.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.74929589672204,45.0599359265688,45.37057595641556
1364,10.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.540558852892026,45.12843519565315,45.71631153841427
1365,16.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.18762311618069,45.46144207673821,45.735261037295736
1366,10.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.15644549625922,45.17371412495267,45.19098275364611
1367,14.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.16217534018457,45.36344165893144,45.56470797767832
1368,14.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.14853371446374,45.249080906287034,45.34962809811033
1369,14.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.23721489689076,45.422899777155735,45.608584657420714
1370,22.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.29347950393577,45.30847950393577,45.32347950393577
1371,16.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.13727924948767,45.16696488750016,45.196650525512645
1372,18.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.25333489152034,45.3750371319217,45.49673937232306
1373,14.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.44596072392355,44.32739134202514,45.20882196012672
1374,25.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.05159914843601,45.06659914843601,45.08159914843601
1375,16.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.776903325288465,44.140795133448734,44.504686941608995
1376,19.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.0854315071771,45.1004315071771,45.1154315071771
1377,13.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.2116983831713,45.25455977696532,45.29742117075935
1378,18.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.036220127139345,45.051220127139345,45.066220127139346
1379,24.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.177722154124446,45.24083609630736,45.303950038490285
1380,20.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.98647122171548,45.121557681523754,45.25664414133203
1381,21.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.159800467770275,45.21162994934405,45.26345943091783
1382,19.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.20620241928277,45.30602952955398,45.405856639825195
1383,15.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.13210641206878,45.15426783256023,45.17642925305168
1384,27.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.20017283938565,45.25189408557431,45.30361533176296
1385,22.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.11738871766013,45.13238871766013,45.14738871766013
1386,22.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.166803313523125,45.19254879433424,45.218294275145354
1387,22.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.148998942743525,45.30927385829979,45.46954877385605
1388,20.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.96419811087432,45.05285437773759,45.14151064460086
1389,15.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.069663334537125,45.084663334537126,45.09966333453713
1390,21.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.402610297918194,30.914573614495957,32.42653693107372
1391,23.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.14027446835042,45.1556661930469,45.17105791774337
1392,20.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.07640016185535,45.15600910919832,45.23561805654129
1393,21.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,27.047658601267056,28.77117061261108,30.4946826239551
1394,20.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.454847399564372,31.211835444831053,32.96882349009773
1395,22.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.37318189874077,45.38818189874077,45.40318189874077
1396,22.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.062613745902205,31.21289685961505,33.363179973327895
1397,21.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.78901807377684,30.994385017486167,32.199751961195496
1398,24.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.97870572879753,45.212694428014004,45.446683127230486
1399,22.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.078699157863035,45.114686345382836,45.15067353290264
1400,4.0,12.0,128.0,128.0,128.0,128.0,3.5734256583324893,inf,inf,inf,45.74930991288249,47.73850720305062,49.727704493218745
1401,7.0,12.0,128.0,128.0,128.0,128.0,3.335367352423603,inf,inf,inf,45.17702107962747,45.66961965339938,46.162218227171294
1402,3.0,12.0,128.0,128.0,128.0,128.0,3.4225396672094774,inf,inf,inf,52.80664310596477,55.531361528362375,58.25607995075998
1403,4.0,12.0,128.0,128.0,128.0,128.0,3.399242308870086,inf,inf,inf,45.051642090113454,45.384116160665975,45.7165902312185
1404,3.0,12.0,128.0,128.0,128.0,128.0,3.5842023029197634,inf,inf,inf,42.45013740520917,45.3743432875299,48.29854916985064
1405,6.0,12.0,128.0,128.0,128.0,128.0,3.450990603860035,inf,inf,inf,56.17376475704173,68.06372341469317,79.95368207234462
1406,3.0,12.0,128.0,128.0,128.0,128.0,3.5007365184162467,inf,inf,inf,45.125448595143865,45.40790545271892,45.69036231029398
1407,0.0,12.0,128.0,128.0,128.0,128.0,3.399886760497232,inf,inf,inf,44.886277869916334,45.515639699025215,46.145001528134095
1408,3.0,12.0,128.0,128.0,128.0,128.0,3.4985829709335547,inf,inf,inf,45.17828402610666,45.256684021539186,45.33508401697171
1409,1.0,12.0,128.0,128.0,128.0,128.0,3.3801168639091657,inf,inf,inf,44.843682854170105,59.14011887250135,73.43655489083258
1410,11.0,25.0,128.0,128.0,128.0,128.0,3.2743386038068394,inf,inf,inf,45.19071199729247,45.20571199729247,45.22071199729247
1411,12.0,25.0,128.0,128.0,128.0,128.0,3.459168937708398,inf,inf,inf,43.24234834992848,47.64107414956332,52.039799949198176
1412,6.0,25.0,128.0,128.0,128.0,128.0,3.4325562185683367,inf,inf,inf,44.893311555687944,45.11595782621047,45.33860409673299
1413,7.0,25.0,128.0,128.0,128.0,128.0,3.462470317832498,inf,inf,inf,45.091181488046885,45.106181488046886,45.121181488046886
1414,3.0,25.0,128.0,128.0,128.0,128.0,3.3753854466843976,inf,inf,inf,45.12363336329329,45.25015840169273,45.376683440092165
1415,12.0,25.0,128.0,128.0,128.0,128.0,3.506348852507827,inf,inf,inf,45.41066522067281,45.74911403820964,46.08756285574646
1416,10.0,25.0,128.0,128.0,128.0,128.0,3.4033255164764427,inf,inf,inf,42.31961512028156,45.93579432083234,49.551973521383125
1417,7.0,25.0,128.0,128.0,128.0,128.0,3.2397290488858133,inf,inf,inf,41.26483213995715,51.00456077941151,60.744289418865876
1418,10.0,25.0,128.0,128.0,128.0,128.0,3.526665150377646,inf,inf,inf,44.9503176253447,45.3022744315468,45.654231237748895
1419,11.0,25.0,128.0,128.0,128.0,128.0,3.4239491936666298,inf,inf,inf,44.85695748931727,45.132815525010166,45.408673560703065
1420,11.0,38.0,128.0,128.0,128.0,128.0,3.3609632928224826,inf,inf,inf,45.165443147000936,45.72313298047358,46.280822813946216
1421,10.0,38.0,128.0,128.0,128.0,128.0,3.2710484090787872,inf,inf,inf,44.75984979571971,45.44311032196637,46.126370848213035
1422,13.0,38.0,128.0,128.0,128.0,128.0,3.415559868155917,inf,inf,inf,41.21426944696065,45.47262593322756,49.730982419494474
1423,17.0,38.0,128.0,128.0,128.0,128.0,3.4177339570025893,inf,inf,inf,45.222581885485845,45.30724275369108,45.39190362189631
1424,13.0,38.0,128.0,128.0,128.0,128.0,3.4961471961272608,inf,inf,inf,44.93741218208947,45.143542864868564,45.34967354764767
1425,14.0,38.0,128.0,128.0,128.0,128.0,3.482731494201957,inf,inf,inf,45.094312388607015,45.109312388607016,45.12431238860702
1426,15.0,38.0,128.0,128.0,128.0,128.0,3.2706827819396693,inf,inf,inf,45.05118509219633,45.435867440592915,45.82054978898951
1427,9.0,38.0,128.0,128.0,128.0,128.0,3.288628226114035,inf,inf,inf,44.89253725972437,45.151885052881866,45.41123284603937
1428,16.0,38.0,128.0,128.0,128.0,128.0,3.356589201228118,inf,inf,inf,45.15676764070305,45.17176764070305,45.18676764070305
1429,13.0,38.0,128.0,128.0,128.0,128.0,3.225039885659328,inf,inf,inf,41.57540752108186,43.62326199812297,45.671116475164084
1430,12.0,51.0,128.0,128.0,128.0,128.0,3.00444777641313,inf,inf,inf,44.952290009003676,45.22820376571255,45.50411752242143
1431,26.0,51.0,128.0,128.0,128.0,128.0,3.3368288561739377,inf,inf,inf,45.16703497111445,45.19769462994009,45.22835428876573
1432,23.0,51.0,128.0,128.0,128.0,128.0,3.1467533996792696,inf,inf,inf,45.264156399146216,45.383482195712,45.50280799227778
1433,17.0,51.0,128.0,128.0,128.0,128.0,3.2069023695693772,inf,inf,inf,57.181581727357674,80.2968843331457,103.41218693893373
1434,15.0,51.0,128.0,128.0,128.0,128.0,3.1832761068476216,inf,inf,inf,45.19751675197008,45.5448064750388,45.892096198107524
1435,19.0,51.0,128.0,128.0,128.0,128.0,3.102237857796922,inf,inf,inf,40.47829048468676,45.095070595046906,49.71185070540706
1436,13.0,51.0,128.0,128.0,128.0,128.0,3.1793724918772313,inf,inf,inf,45.22458957956607,45.31356585451168,45.40254212945729
1437,20.0,51.0,128.0,128.0,128.0,128.0,3.1569452130203857,inf,inf,inf,41.019964009479885,50.17179346636359,59.32362292324729
1438,17.0,51.0,128.0,128.0,128.0,128.0,3.3420630751037095,inf,inf,inf,45.230937625337816,45.48870066896882,45.74646371259982
1439,16.0,51.0,128.0,128.0,128.0,128.0,3.160250292390657,inf,inf,inf,45.22213035136783,45.369373207909916,45.516616064452
1440,30.0,64.0,128.0,128.0,128.0,128.0,3.334021206657191,inf,inf,inf,44.91606845139422,45.32239731769336,45.72872618399251
1441,27.0,64.0,128.0,128.0,128.0,128.0,2.887555119023041,inf,inf,inf,44.01719301552625,45.31519954664906,46.61320607777187
1442,23.0,64.0,128.0,128.0,128.0,128.0,3.1812358120887367,inf,inf,inf,44.96214922517936,45.17074851040298,45.3793477956266
1443,19.0,64.0,128.0,128.0,128.0,128.0,3.0499923979431998,inf,inf,inf,44.73324721775811,45.07288829960067,45.41252938144323
1444,21.0,64.0,128.0,128.0,128.0,128.0,3.1812150505989933,inf,inf,inf,45.22360189918646,45.282877416772905,45.34215293435934
1445,18.0,64.0,128.0,128.0,128.0,128.0,3.0191550462557473,inf,inf,inf,45.24290720313379,45.289598945699666,45.33629068826554
1446,20.0,64.0,128.0,128.0,128.0,128.0,3.1259190241362376,inf,inf,inf,45.184259993775306,45.27705814752996,45.3698563012846
1447,21.0,64.0,128.0,128.0,128.0,128.0,3.0591674975805034,inf,inf,inf,45.14462074370593,45.15962074370593,45.17462074370593
1448,21.0,64.0,128.0,128.0,128.0,128.0,3.0984446621656687,inf,inf,inf,45.2677487000227,45.2827487000227,45.2977487000227
1449,23.0,64.0,128.0,128.0,128.0,128.0,2.902578324239542,inf,inf,inf,44.61731238033098,45.00011688479533,45.38292138925969
1450,29.0,76.0,128.0,128.0,128.0,128.0,2.971846377149717,inf,inf,inf,45.19805291794843,45.33549659297853,45.47294026800862
1451,24.0,76.0,128.0,128.0,128.0,128.0,2.998856848385529,inf,inf,inf,45.210708075142726,45.321617749631685,45.43252742412064
1452,19.0,76.0,128.0,128.0,128.0,128.0,2.7909613676990475,inf,inf,inf,45.22955123323237,45.32340863157464,45.417266029916895
1453,25.0,76.0,128.0,128.0,128.0,128.0,2.915953408100613,inf,inf,inf,45.14541373169771,45.16041373169771,45.17541373169771
1454,33.0,76.0,128.0,128.0,128.0,128.0,2.879397665610057,inf,inf,inf,39.53889601581881,46.38200322448391,53.22511043314902
1455,28.0,76.0,128.0,128.0,128.0,128.0,2.8044660168457582,inf,inf,inf,45.13798715187927,45.15298715187927,45.167987151879274
1456,33.0,76.0,128.0,128.0,128.0,128.0,2.903808672827097,inf,inf,inf,45.14982595916997,45.164825959169974,45.179825959169975
1457,21.0,76.0,128.0,128.0,128.0,128.0,2.939912443298688,inf,inf,inf,45.1256610833447,45.1406610833447,45.155661083344704
1458,34.0,76.0,128.0,128.0,128.0,128.0,2.8805328585959202,inf,inf,inf,43.63818327125723,44.6513038428435,45.66442441442976
1459,28.0,76.0,128.0,128.0,128.0,128.0,2.7088808993184585,inf,inf,inf,45.01799207696954,45.26864200752197,45.519291938074396
1460,39.0,89.0,128.0,128.0,128.0,128.0,2.397796469629128,inf,inf,inf,45.159423972880205,45.18361840396859,45.20781283505697
1461,28.0,89.0,128.0,128.0,128.0,128.0,2.468932054501309,inf,inf,inf,45.13688657997975,45.15188657997975,45.16688657997975
