,I_1,I_2,I_4,I_8,I_16,I_inf,W_100,W_1000,W_10000,W_100000,est_lb,est,est_ub
1386,5.0,14.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,45.236390533495275,45.251390533495275,45.266390533495276
1387,5.0,14.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,49.09721297153894,49.21521418713803,49.33321540273713
1388,4.0,14.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,48.571999732382494,48.6259260762832,48.679852420183906
1389,6.0,14.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,62.78767806334584,117.0176449461988,171.24761182905178
1390,6.0,16.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,45.03805833442158,45.06076485790322,45.083471381384875
1391,10.0,16.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,44.18370057947627,44.84726234908365,45.51082411869103
1392,4.0,16.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,44.07414301411071,44.70072384753305,45.327304680955386
1393,8.0,16.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,29.385155773271155,29.9070269354765,30.428898097681845
1394,8.0,16.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,29.291092780565574,29.783858024011856,30.276623267458138
1395,6.0,16.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,29.337013673550903,29.843378422795936,30.34974317204097
1396,7.0,16.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,45.01862202371853,45.04316759003706,45.067713156355595
1397,7.0,16.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,29.210186766270397,29.681445365687527,30.152703965104656
1398,10.0,16.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,44.53589625800919,45.72617035482417,46.91644445163915
1399,9.0,16.0,16.0,16.0,16.0,16.0,inf,inf,inf,inf,29.71421126270097,30.882460591673986,32.050709920647
1400,1.0,3.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,49.74967635691199,83.68283784832029,117.61599933972859
1401,3.0,3.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,74.93979070545292,184.75166664942404,294.56354259339514
1402,3.0,3.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.615363241259054,30.22542930932255,30.835495377386042
1403,1.0,3.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.98544091660378,43.36972289221504,43.7540048678263
1404,1.0,3.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.02043952649401,44.03543952649401,44.05043952649401
1405,1.0,3.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.91804727325332,45.01731066558007,45.11657405790681
1406,1.0,3.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,39.238486802917954,42.67097376677133,46.10346073062471
1407,2.0,3.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,43.702587935172716,43.970334917466126,44.238081899759536
1408,0.0,3.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,41.337295504372925,42.65051170931822,43.963727914263515
1409,1.0,3.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,43.57444267285926,43.59826056752004,43.62207846218083
1410,2.0,6.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,36.11591674810159,44.02608810664091,51.93625946518023
1411,2.0,6.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,60.839778630186316,102.02738336077381,143.2149880913613
1412,1.0,6.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.27445237301649,224.5233487242184,403.7722450754203
1413,3.0,6.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,41.749802614628244,43.15663094744784,44.56345928026744
1414,1.0,6.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,41.76989634219903,42.7362096564041,43.702522970609174
1415,1.0,6.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.381526697879266,29.90261674379601,30.423706789712753
1416,2.0,6.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,40.01630455787158,107.74280266693847,175.46930077600535
1417,2.0,6.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.479402681079414,45.537116094718215,45.59482950835701
1418,4.0,6.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.33842685132151,45.482268552001656,45.62611025268181
1419,2.0,6.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,58.896168524249944,65.38349992762208,71.87083133099422
1420,2.0,9.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.88256570357201,42.89881638419511,42.9150670648182
1421,5.0,9.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,43.514907979936375,43.55550015555171,43.59609233116705
1422,6.0,9.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.622694665626334,30.239677538287165,30.856660410947995
1423,4.0,9.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.75983684210137,44.77483684210137,44.78983684210137
1424,4.0,9.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.25591462789264,45.28153454239072,45.3071544568888
1425,3.0,9.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.632517461688312,30.250282120368013,30.86804677904771
1426,3.0,9.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,47.29813165221479,67.33492126760652,87.37171088299824
1427,5.0,9.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,43.39527715485732,43.41027715485732,43.42527715485732
1428,5.0,9.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.195956458275205,42.65739833356355,43.118840208851886
1429,4.0,9.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,40.615443886098156,43.11345150521383,45.6114591243295
1430,5.0,12.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,33.482165079221716,44.1309715688511,54.77977805848049
1431,5.0,12.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.18159446948868,42.20403204419888,42.226469618909086
1432,6.0,12.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.356531843764913,29.86923761528454,30.381943386804164
1433,6.0,12.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.69561097755659,44.711351457901515,44.727091938246446
1434,4.0,12.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,38.283620975952346,61.97616236797587,85.66870375999939
1435,4.0,12.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.13675387640541,44.16069456912881,44.184635261852215
1436,8.0,12.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.86527560602398,44.822992460747365,46.78070931547075
1437,8.0,12.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.55131247167291,42.56631247167291,42.58131247167291
1438,7.0,12.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,41.91501564069264,43.117048635956436,44.31908163122024
1439,3.0,12.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.67642219475833,42.69142219475833,42.70642219475833
1440,8.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.61408261229654,30.225854874008228,30.83762713571992
1441,7.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.528885767270516,30.101874796292755,30.674863825314993
1442,7.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,41.8988608646864,43.04644147190289,44.19402207911938
1443,7.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.619660037213734,42.634660037213735,42.649660037213735
1444,7.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.66793786173605,30.794651006569733,31.921364151403417
1445,9.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,41.65835184564299,48.13129254996461,54.604233254286235
1446,5.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,53.01023046139671,56.2824289624555,59.55462746351428
1447,7.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,0.0,19.146214645533025,38.29242929106605
1448,8.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,41.47441398714392,42.68426411550681,43.8941142438697
1449,5.0,16.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.633438133109077,30.256298545197616,30.879158957286155
1450,11.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.50151626224557,30.064728088712087,30.627939915178604
1451,5.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,60.70934602403399,154.4499294121489,248.19051280026378
1452,8.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,50.4931435710237,90.95618210317411,131.41922063532454
1453,10.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,34.86899145171829,40.83324928195256,46.79750711218683
1454,8.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.347522779872584,45.78992519269309,46.23232760551359
1455,8.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.514396583153157,30.082592581548152,30.650788579943146
1456,10.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,41.8266022987751,43.686476065253984,45.54634983173286
1457,10.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.549858700898135,42.6811188631086,42.81237902531907
1458,9.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,43.0948231098016,43.1098231098016,43.1248231098016
1459,6.0,19.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.39713255086946,29.92411019480003,30.451087838730594
1460,6.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,73.93692765813886,141.57253629798558,209.2081449378323
1461,8.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,35.09772122105394,44.88033547961321,54.66294973817247
1462,8.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.085560186441384,44.7696107617889,47.45366133713642
1463,9.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.17536099428622,57.26730564388709,70.35925029348796
1464,6.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.574066564532135,30.166606869054178,30.759147173576217
1465,9.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,46.698546609029414,47.12761558191831,47.55668455480721
1466,9.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.40487755872435,29.934110817825065,30.46334407692578
1467,10.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.38608493989853,45.81196021952786,46.2378354991572
1468,12.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,39.56407622795843,41.64815361159775,43.73223099523707
1469,10.0,22.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.97648177119754,44.99148177119754,45.00648177119754
1470,13.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.451998204343543,29.99795596033544,30.54391371632733
1471,7.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.393844828552837,29.92006068814718,30.446276547741526
1472,11.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,41.02126468369702,43.36696123976505,45.712657795833074
1473,14.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.532354851464394,30.106806564144247,30.6812582768241
1474,12.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.832724578592206,43.27710815298333,43.72149172737446
1475,10.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,59.825838040596764,100.89753638501995,141.96923472944312
1476,10.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.250192243718754,29.73174242829917,30.213292612879584
1477,11.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.773638772189244,44.788638772189245,44.803638772189245
1478,4.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.63888814248781,47.29108404520974,51.94327994793168
1479,11.0,25.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.19061273847291,44.75710058422105,45.3235884299692
1480,9.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,51.26623145882497,90.51123698707616,129.75624251532736
1481,9.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.20197051845144,46.03404229021416,46.86611406197688
1482,11.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,44.83045714966916,44.84545714966916,44.86045714966916
1483,14.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.309262947271776,29.80833666468644,30.307410382101104
1484,10.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.24733157450684,43.41932846512702,44.59132535574721
1485,15.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,42.21343353811376,43.274252812901146,44.33507208768853
1486,14.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.539805687028057,30.117729152114194,30.695652617200334
1487,14.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,43.102669369764925,43.14932373219643,43.19597809462793
1488,16.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.052061981844496,45.067061981844496,45.0820619818445
1489,14.0,28.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.511169683947482,30.077776095294062,30.64438250664064
1490,10.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,50.56625791642186,62.28784173850006,74.00942556057826
1491,13.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,28.433881384728164,29.62279741811947,30.81171345151078
1492,16.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.999406907961088,44.135631628001875,58.27185634804266
1493,21.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,29.55819374862791,30.144076715921948,30.729959683215988
1494,19.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.219266335066145,45.71213180681969,46.20499727857324
1495,12.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.090174545483244,45.105174545483244,45.120174545483245
1496,13.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,45.32783282927085,45.35731784543948,45.386802861608125
1497,14.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,52.85962211305869,57.2797481188366,61.69987412461451
1498,13.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,46.04169938001069,46.06290830896951,46.084117237928325
1499,13.0,32.0,32.0,32.0,32.0,32.0,inf,inf,inf,inf,53.96280650579901,58.231216497767214,62.49962648973542
1500,2.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,38.43992254174833,41.76988365463211,45.0998447675159
1501,2.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,41.590935389072094,42.54661334546685,43.50229130186162
1502,4.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,39.14445569484447,42.4027101519358,45.66096460902713
1503,5.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.44819547361836,43.0091766514249,43.57015782923144
1504,5.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.756112386991376,43.14106093706714,43.5260094871429
1505,3.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.40416121507255,42.81738032079669,43.23059942652083
1506,4.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.63143923846332,42.805795281403036,42.98015132434274
1507,4.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,56.982197967736795,97.08286680596038,137.18353564418396
1508,2.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,37.57532203372862,42.06987846306333,46.56443489239804
1509,1.0,6.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,50.776554808463445,87.19494062793018,123.61332644739691
1510,6.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.72216359914738,43.73716359914738,43.75216359914738
1511,4.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,41.34520627757593,42.23152285647853,43.11783943538112
1512,5.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,39.59937029972192,59.24044171948405,78.8815131392462
1513,2.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,39.443719596434185,41.94757801246783,44.45143642850148
1514,8.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,39.82954375579076,41.91868447253019,44.00782518926962
1515,3.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.13904382664573,43.156716298429046,43.17438877021235
1516,8.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.16500623002079,43.26467228440772,43.36433833879465
1517,6.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,63.16489667252778,107.71173070431452,152.25856473610125
1518,5.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,39.70981908929859,42.26916220714996,44.82850532500133
1519,6.0,12.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,59.36571167874891,94.81899642947553,130.27228118020216
1520,6.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,53.13013395652797,56.172094700244145,59.21405544396031
1521,7.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.541339929545035,57.24284506985804,84.94435021017105
1522,6.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,40.478647692422584,42.46793951768041,44.45723134293824
1523,10.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.063661331203484,42.27121913112782,42.47877693105215
1524,10.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,41.5177298405339,42.47318671552149,43.42864359050908
1525,10.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.71923592631191,43.73423592631191,43.74923592631191
1526,9.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.166259766282394,43.181259766282395,43.196259766282395
1527,11.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.2482022060612,43.2632022060612,43.2782022060612
1528,8.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,41.24817759077694,42.32517661000544,43.402175629233945
1529,5.0,19.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.16601986287679,45.76791493283129,46.36981000278578
1530,12.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.03157974089176,45.04657974089176,45.06157974089176
1531,11.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.484910857349117,30.042563425510302,30.60021599367149
1532,10.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,41.30385273351306,42.034353586207246,42.76485443890144
1533,16.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.48196005624767,43.05415261908006,43.62634518191245
1534,14.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,72.81557476499748,152.35756691325636,231.89955906151525
1535,10.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.04043080047003,42.05543080047003,42.07043080047003
1536,9.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,39.83174102199526,44.79448650993858,49.757231997881895
1537,11.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,40.83015021117022,41.8663515651896,42.90255291920898
1538,12.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.05074301329582,45.06574301329582,45.08074301329582
1539,12.0,25.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,36.781581994640824,42.85134951569225,48.92111703674367
1540,11.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,39.579620682677124,43.18637779249352,46.79313490230992
1541,17.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.84377603715404,44.858776037154044,44.873776037154045
1542,9.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,46.56756399215132,59.045280030175256,71.52299606819919
1543,14.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,41.02958647727166,42.1887512490196,43.347916020767556
1544,14.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,39.90406000869421,42.22650753225423,44.548955055814254
1545,13.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,38.17520281327144,42.688253451712804,47.20130409015417
1546,12.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.61729677062484,45.192634453401496,46.76797213617816
1547,17.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,33.84689481684062,53.44811567878468,73.04933654072875
1548,13.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.991747084550227,41.74869346325646,53.50563984196268
1549,19.0,32.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.08704243688515,42.10204243688515,42.11704243688515
1550,14.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,37.68842953808643,42.66867872536925,47.64892791265207
1551,15.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,38.98811734907922,42.58132376079743,46.17453017251564
1552,18.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.881579618638575,44.80960515847799,46.73763069831742
1553,18.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.701544907339304,42.773693499469125,42.845842091598946
1554,10.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,64.17936603882777,112.6919060579717,161.20444607711565
1555,15.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.673730967298454,30.31285499089659,30.95197901449472
1556,21.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.103953410326916,45.11972546007618,45.13549750982545
1557,15.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.53375000442549,30.10875509156923,30.683760178712973
1558,18.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,59.82684174247053,115.30743875591654,170.78803576936255
1559,14.0,38.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.61850529990498,43.642929391696626,43.66735348348827
1560,17.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,38.220297789499796,49.248919767492644,60.27754174548549
1561,17.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.947528338336745,42.962528338336746,42.97752833833675
1562,17.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.56916848565956,45.80358387842437,46.03799927118918
1563,15.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.68781621474471,43.70281621474471,43.71781621474471
1564,25.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,34.450015902425164,41.277939168952535,48.10586243547991
1565,23.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,64.66692823546238,120.60520775842554,176.5434872813887
1566,25.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.678504634406348,30.318714346516387,30.958924058626422
1567,16.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,38.738411360410744,43.88811559668177,49.037819832952806
1568,19.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.46679667389109,45.7730859013135,46.07937512873591
1569,21.0,44.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.593411771868745,30.195309981995404,30.797208192122064
1570,23.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,37.26289881301476,43.70124150015138,50.139584187288015
1571,17.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,40.32726617774978,42.96891688252295,45.61056758729611
1572,23.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,57.979291759537126,66.22900586214396,74.47871996475081
1573,27.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.604070495191753,30.209351512143,30.81463252909425
1574,24.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,37.762223588064316,43.47380414271849,49.18538469737267
1575,17.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.86003311414268,42.87503311414268,42.89003311414268
1576,24.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.72536013167872,64.1116348796189,83.4979096275591
1577,19.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,30.692607186032806,45.52529448782409,60.35798178961538
1578,22.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.5073495314333,30.07284601889807,30.638342506362836
1579,23.0,51.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,39.34967594704905,48.48548966035797,57.62130337366689
1580,30.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.34069450089496,45.35569450089496,45.37069450089496
1581,22.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.80691629540802,45.16388378237245,45.52085126933688
1582,28.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.70379943190976,44.71879943190976,44.73379943190976
1583,22.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,30.648095433725196,48.76236851400809,66.87664159429097
1584,29.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,34.43712126567536,39.08413943742026,43.731157609165166
1585,36.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.617421683749978,30.228829515905,30.840237348060025
1586,27.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.49052807389104,45.067096880537306,45.64366568718358
1587,30.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.24906731381032,45.26406731381032,45.27906731381032
1588,28.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,38.12620912479926,43.252225655778375,48.37824218675749
1589,29.0,57.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,32.85454388613147,51.37984857381181,69.90515326149216
1590,21.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,42.1475179812156,51.71250423279078,61.27749048436595
1591,25.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.8875824279436,44.9025824279436,44.9175824279436
1592,30.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.10907192222937,45.341904278673965,45.57473663511856
1593,33.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,45.113099306291424,45.30386696559646,45.4946346249015
1594,23.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.18917843638269,58.518186330044635,72.84719422370658
1595,33.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.158592320313765,44.173592320313766,44.18859232031377
1596,31.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,29.645142540344136,30.270160579397334,30.89517861845053
1597,25.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.48561361871264,44.9883957383782,45.49117785804377
1598,28.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,44.92514940945672,44.94014940945672,44.95514940945672
1599,30.0,64.0,64.0,64.0,64.0,64.0,inf,inf,inf,inf,43.8632690333944,45.04761489836952,46.23196076334463
1600,3.0,12.0,128.0,128.0,128.0,128.0,3.5348555513634636,inf,inf,inf,38.56195490141855,41.36116222013317,44.16036953884779
1601,7.0,12.0,128.0,128.0,128.0,128.0,3.481608298087295,inf,inf,inf,42.78925895239999,42.80425895239999,42.81925895239999
1602,3.0,12.0,128.0,128.0,128.0,128.0,3.534548412576939,inf,inf,inf,41.2068228915356,42.760581164821346,44.31433943810709
1603,7.0,12.0,128.0,128.0,128.0,128.0,3.558567712833117,inf,inf,inf,29.218465434587486,44.37518209584309,59.53189875709868
1604,5.0,12.0,128.0,128.0,128.0,128.0,3.4587260066484333,inf,inf,inf,41.95862940585067,42.489571541022684,43.020513676194696
1605,6.0,12.0,128.0,128.0,128.0,128.0,3.413315706073888,inf,inf,inf,41.81864186607233,42.47090578005809,43.123169694043845
