,I_1,I_2,I_4,I_8,I_16,I_inf,W_100,W_1000,W_10000,W_100000,est_lb,est,est_ub
1979,295.0,819.0,1024.0,1024.0,1024.0,1024.0,0.29945045902860556,3.7089302084109974,inf,inf,30.491103588140675,35.12646716400646,39.76183073987225
1980,353.0,921.0,1024.0,1024.0,1024.0,1024.0,0.27584631744073107,3.475538562070568,inf,inf,32.88580597642039,34.725829930650804,36.565853884881214
1981,317.0,921.0,1024.0,1024.0,1024.0,1024.0,0.2818368393696886,3.5382039586936394,inf,inf,33.12803840189504,34.217250881712616,35.3064633615302
1982,328.0,921.0,1024.0,1024.0,1024.0,1024.0,0.2611604925616291,3.672272731381341,inf,inf,32.74293861604442,33.6719895673918,34.601040518739175
1983,367.0,921.0,1024.0,1024.0,1024.0,1024.0,0.28792816542195965,3.619458489949004,inf,inf,33.06946069374568,34.539907223085066,36.01035375242445
1984,338.0,921.0,1024.0,1024.0,1024.0,1024.0,0.25701370920575073,3.456756015233019,inf,inf,32.93153382121727,33.99432837408425,35.057122926951216
1985,317.0,921.0,1024.0,1024.0,1024.0,1024.0,0.30468761694149293,3.482740251627032,inf,inf,33.57040691348635,33.639663872109764,33.70892083073318
1986,323.0,921.0,1024.0,1024.0,1024.0,1024.0,0.27027463179987876,3.4745343017243613,inf,inf,31.908515098497602,38.91704470136078,45.925574304223964
1987,350.0,921.0,1024.0,1024.0,1024.0,1024.0,0.29106220044997855,3.5990559521524403,inf,inf,32.82375033462915,33.57424417515284,34.32473801567654
1988,334.0,921.0,1024.0,1024.0,1024.0,1024.0,0.28303750147728834,3.5733085569402334,inf,inf,30.01176099628292,33.74950397108877,37.48724694589462
1989,344.0,921.0,1024.0,1024.0,1024.0,1024.0,0.2625460113930771,3.5046107499198556,inf,inf,32.50099109638708,34.22076712567025,35.94054315495342
1990,391.0,1024.0,1024.0,1024.0,1024.0,1024.0,0.25372661773633354,1.9675802159183675,inf,inf,33.553776672063876,33.748359780854585,33.94294288964529
1991,380.0,1024.0,1024.0,1024.0,1024.0,1024.0,0.23013245312083086,1.953654653335775,inf,inf,33.49332095330878,33.90793771601817,34.322554478727554
1992,349.0,1024.0,1024.0,1024.0,1024.0,1024.0,0.3186265166060167,1.9718013622539843,inf,inf,33.40852774497062,33.42352774497062,33.43852774497062
1993,372.0,1024.0,1024.0,1024.0,1024.0,1024.0,0.24456008200956347,1.960238158233146,inf,inf,33.38095355727948,33.55174288862899,33.72253221997851
1994,399.0,1024.0,1024.0,1024.0,1024.0,1024.0,0.23601525397837264,1.9729750168861102,inf,inf,33.55470160295293,34.010635600751655,34.466569598550386
1995,371.0,1024.0,1024.0,1024.0,1024.0,1024.0,0.26647983727492885,1.9740364554531098,inf,inf,33.3070228792105,33.96580531210489,34.62458774499928
1996,369.0,1024.0,1024.0,1024.0,1024.0,1024.0,0.26632502671166236,1.9663307939250245,inf,inf,34.304933831451976,41.26329794746649,48.221662063481006
1997,375.0,1024.0,1024.0,1024.0,1024.0,1024.0,0.23881929814157132,1.9687179742321703,inf,inf,33.58151801044844,34.104515450544525,34.62751289064061
1998,398.0,1024.0,1024.0,1024.0,1024.0,1024.0,0.23512728753443213,1.9561320799534485,inf,inf,33.35636391283064,33.7957883258137,34.23521273879676
1999,396.0,1024.0,1024.0,1024.0,1024.0,1024.0,0.2257178740638821,1.9736294239288839,inf,inf,33.43912355717175,33.71071644281589,33.982309328460026
2000,79.0,204.0,2048.0,2048.0,2048.0,2048.0,1.2046062266932012,3.0777182051568595,inf,inf,33.158077119883636,35.311034140030486,37.463991160177336
2001,74.0,204.0,2048.0,2048.0,2048.0,2048.0,1.2449314573665546,3.0246477472437547,inf,inf,33.4540555078562,35.53537904622213,37.61670258458806
2002,87.0,204.0,2048.0,2048.0,2048.0,2048.0,1.1141785991809954,3.0135119915288655,inf,inf,33.20678388916085,34.95176026172452,36.69673663428819
2003,74.0,204.0,2048.0,2048.0,2048.0,2048.0,1.2614237691553143,2.9870839021440148,inf,inf,33.168505555043645,35.28276735826756,37.397029161491474
2004,76.0,204.0,2048.0,2048.0,2048.0,2048.0,1.283042835025391,3.0308367109191465,inf,inf,33.03719520243628,34.31820833045877,35.59922145848126
2005,78.0,204.0,2048.0,2048.0,2048.0,2048.0,1.1761329738574133,2.9664499457438396,inf,inf,33.433712491253424,35.78480896805561,38.13590544485779
2006,73.0,204.0,2048.0,2048.0,2048.0,2048.0,1.3322668524797692,3.0042470943956516,inf,inf,33.292229669237514,35.38192535728938,37.47162104534125
2007,84.0,204.0,2048.0,2048.0,2048.0,2048.0,1.2574673574782906,3.01403451574717,inf,inf,33.50334056925351,35.52117029682113,37.539000024388756
2008,86.0,204.0,2048.0,2048.0,2048.0,2048.0,1.169443658427575,2.995368316951648,inf,inf,33.09493385703595,34.6268579639121,36.15878207078826
2009,79.0,204.0,2048.0,2048.0,2048.0,2048.0,1.2500629012823765,2.999457106269439,inf,inf,33.54890811721956,35.37817423528641,37.20744035335325
2010,154.0,409.0,2048.0,2048.0,2048.0,2048.0,0.6420590306693867,2.8710648395637364,inf,inf,33.29001796350769,35.54092166363952,37.791825363771366
2011,157.0,409.0,2048.0,2048.0,2048.0,2048.0,0.6345744714402599,2.803891297204668,inf,inf,33.578152602107515,35.570200219391005,37.562247836674494
2012,157.0,409.0,2048.0,2048.0,2048.0,2048.0,0.5793164793775389,2.8486407286471973,inf,inf,33.24923731037957,35.20101923508787,37.15280115979616
2013,142.0,409.0,2048.0,2048.0,2048.0,2048.0,0.6635193043036338,2.8563139714876726,inf,inf,32.7786460697962,35.30042827956592,37.82221048933563
2014,144.0,409.0,2048.0,2048.0,2048.0,2048.0,0.6590608562118305,2.8832185694475356,inf,inf,33.357893041848534,35.57954696815327,37.801200894458006
2015,153.0,409.0,2048.0,2048.0,2048.0,2048.0,0.6850561109188078,2.793742726876399,inf,inf,33.15065332276349,35.93806933823723,38.725485353710965
2016,146.0,409.0,2048.0,2048.0,2048.0,2048.0,0.6533462582863763,2.847117990197006,inf,inf,32.85672351515849,34.977421703310114,37.09811989146174
2017,157.0,409.0,2048.0,2048.0,2048.0,2048.0,0.5665847850704822,2.8174683972723003,inf,inf,33.11146559715546,35.25286557538419,37.39426555361293
2018,140.0,409.0,2048.0,2048.0,2048.0,2048.0,0.6890201346299918,2.8088833914533566,inf,inf,33.18363856538059,35.482888479129016,37.78213839287744
2019,138.0,409.0,2048.0,2048.0,2048.0,2048.0,0.73341439843621,2.7817304438761035,inf,inf,33.336344941542016,35.859892817748694,38.38344069395537
2020,247.0,614.0,2048.0,2048.0,2048.0,2048.0,0.3828484884705716,2.5941065466339808,inf,inf,33.13798292581864,35.239916499507515,37.34185007319639
2021,241.0,614.0,2048.0,2048.0,2048.0,2048.0,0.4123152381959869,2.6055003249892295,inf,inf,33.243787294262425,34.934303755257886,36.62482021625335
2022,243.0,614.0,2048.0,2048.0,2048.0,2048.0,0.3843636345248811,2.558199737938331,inf,inf,33.56153339752371,35.74177793634784,37.922022475171964
2023,225.0,614.0,2048.0,2048.0,2048.0,2048.0,0.4397953064078166,2.5928084580843915,inf,inf,32.00206173680035,37.91313549201014,43.82420924721993
2024,242.0,614.0,2048.0,2048.0,2048.0,2048.0,0.39847669348091586,2.677490442868965,inf,inf,33.307523177959624,35.43149811066485,37.55547304337008
2025,261.0,614.0,2048.0,2048.0,2048.0,2048.0,0.3841915247605314,2.606384498069403,inf,inf,33.129374958426325,35.01394205339796,36.8985091483696
2026,234.0,614.0,2048.0,2048.0,2048.0,2048.0,0.3966356047186679,2.6079098333643103,inf,inf,33.288880405379544,35.36434523384817,37.439810062316795
2027,220.0,614.0,2048.0,2048.0,2048.0,2048.0,0.43201567714991285,2.5945827946325117,inf,inf,33.13502803527009,35.576569641311224,38.01811124735235
2028,234.0,614.0,2048.0,2048.0,2048.0,2048.0,0.3814684692642629,2.616301417366003,inf,inf,33.060836515365615,35.432898691990644,37.804960868615666
2029,243.0,614.0,2048.0,2048.0,2048.0,2048.0,0.46297499858597035,2.5204845459197927,inf,inf,33.246345746634184,35.39052231915749,37.5346988916808
2030,266.0,819.0,2048.0,2048.0,2048.0,2048.0,0.40805094528506913,2.31873150656925,inf,inf,33.042673738179396,35.86488625553648,38.68709877289357
2031,296.0,819.0,2048.0,2048.0,2048.0,2048.0,0.3121712732562827,2.3453078812684183,inf,inf,33.26371621388204,35.926677926516376,38.58963963915072
2032,294.0,819.0,2048.0,2048.0,2048.0,2048.0,0.32778191105853693,2.324399339988961,inf,inf,32.992844655400255,35.44051911828825,37.888193581176246
2033,309.0,819.0,2048.0,2048.0,2048.0,2048.0,0.2602701482923777,2.3283962546118957,inf,inf,32.59884827399187,35.41062279408721,38.22239731418255
2034,306.0,819.0,2048.0,2048.0,2048.0,2048.0,0.3389035155147013,2.322842122877063,inf,inf,33.158292509058214,35.73116877670302,38.30404504434783
2035,319.0,819.0,2048.0,2048.0,2048.0,2048.0,0.3332570651787705,2.3298808316485413,inf,inf,33.21948300927302,35.21645252007287,37.21342203087272
2036,321.0,819.0,2048.0,2048.0,2048.0,2048.0,0.26247987336293477,2.3236787892438002,inf,inf,33.13340626504807,34.935983615520314,36.738560965992555
2037,304.0,819.0,2048.0,2048.0,2048.0,2048.0,0.298422537383253,2.323328142530073,inf,inf,32.978249187996965,35.57933017985694,38.18041117171691
2038,311.0,819.0,2048.0,2048.0,2048.0,2048.0,0.3264345417331995,2.328183296093137,inf,inf,33.18802376634836,35.32934650317465,37.47066924000093
2039,312.0,819.0,2048.0,2048.0,2048.0,2048.0,0.2816589091827595,2.2979307278113623,inf,inf,33.00707740998141,36.53945507770824,40.07183274543506
2040,373.0,1024.0,2048.0,2048.0,2048.0,2048.0,0.23980442382407574,1.959532412668878,inf,inf,32.5172518966112,36.3691971364084,40.2211423762056
2041,402.0,1024.0,2048.0,2048.0,2048.0,2048.0,0.2569510089941076,1.9654852669813252,inf,inf,33.157026791094985,35.621919976058265,38.08681316102154
2042,358.0,1024.0,2048.0,2048.0,2048.0,2048.0,0.2532627858412013,1.9697828724352746,inf,inf,32.497541632914015,36.240568777251084,39.98359592158816
2043,380.0,1024.0,2048.0,2048.0,2048.0,2048.0,0.2429598566503941,1.967344000380841,inf,inf,33.26335630570412,36.287325212063344,39.311294118422566
2044,388.0,1024.0,2048.0,2048.0,2048.0,2048.0,0.23214109931431182,1.9729809854062879,inf,inf,33.28324551023481,35.67930562911701,38.07536574799921
2045,392.0,1024.0,2048.0,2048.0,2048.0,2048.0,0.24249505883133082,1.957477166128001,inf,inf,33.40182624577495,36.67395150537499,39.946076764975025
2046,418.0,1024.0,2048.0,2048.0,2048.0,2048.0,0.23101102262190665,1.9634469943228297,inf,inf,32.83378799657216,35.74298993335661,38.65219187014106
2047,409.0,1024.0,2048.0,2048.0,2048.0,2048.0,0.23194651016959966,1.9781309164950471,inf,inf,33.71160006507414,36.81843600458204,39.92527194408995
2048,400.0,1024.0,2048.0,2048.0,2048.0,2048.0,0.20081318309782858,1.9545536760571096,inf,inf,33.1061173580772,35.09240849893584,37.078699639794486
2049,374.0,1024.0,2048.0,2048.0,2048.0,2048.0,0.25772228946383535,1.9754747460006143,inf,inf,32.41515326350704,37.602249673823486,42.789346084139936
2050,442.0,1228.0,2048.0,2048.0,2048.0,2048.0,0.23699781183174196,1.7454706484702456,inf,inf,32.56392899624899,36.095889532762875,39.62785006927676
2051,429.0,1228.0,2048.0,2048.0,2048.0,2048.0,0.21201418736129085,1.7544967652623598,inf,inf,32.87154722990553,34.92987795409995,36.98820867829436
2052,464.0,1228.0,2048.0,2048.0,2048.0,2048.0,0.20927538760879827,1.7304223147803128,inf,inf,32.115922313362304,36.414769322307976,40.713616331253654
2053,465.0,1228.0,2048.0,2048.0,2048.0,2048.0,0.22090741696460725,1.760125555494291,inf,inf,33.02126612746642,35.61772682691662,38.21418752636682
2054,473.0,1228.0,2048.0,2048.0,2048.0,2048.0,0.2161599731768078,1.7339974124722914,inf,inf,32.080051349003824,37.190842015874345,42.30163268274487
2055,439.0,1228.0,2048.0,2048.0,2048.0,2048.0,0.189366195905599,1.7622037022965245,inf,inf,32.90796742082768,35.781259042319185,38.65455066381069
2056,451.0,1228.0,2048.0,2048.0,2048.0,2048.0,0.21331601893020746,1.7612119302947562,inf,inf,33.0888649067221,35.94024265939278,38.79162041206345
2057,492.0,1228.0,2048.0,2048.0,2048.0,2048.0,0.2037860235415181,1.712558150232546,inf,inf,33.14255484814538,36.83389892787948,40.52524300761358
2058,427.0,1228.0,2048.0,2048.0,2048.0,2048.0,0.21401123790011667,1.7763095484035603,inf,inf,31.27436604964599,36.84541130096158,42.41645655227717
2059,472.0,1228.0,2048.0,2048.0,2048.0,2048.0,0.21401123790011667,1.7620830117598274,inf,inf,31.261222081420907,37.07850543746245,42.89578879350398
2060,540.0,1433.0,2048.0,2048.0,2048.0,2048.0,0.15139653847554513,1.577966834278989,inf,inf,32.5250130228898,36.52070207233034,40.516391121770866
2061,500.0,1433.0,2048.0,2048.0,2048.0,2048.0,0.14308716776180574,1.6172071353614754,inf,inf,31.283379487799934,37.45613304773374,43.62888660766755
2062,532.0,1433.0,2048.0,2048.0,2048.0,2048.0,0.16369806985556323,1.582075556873832,inf,inf,31.18973327190614,36.80968442600265,42.42963558009915
2063,532.0,1433.0,2048.0,2048.0,2048.0,2048.0,0.18295331384247504,1.6074981116904752,inf,inf,33.236978292707015,35.626005832008566,38.01503337131012
2064,552.0,1433.0,2048.0,2048.0,2048.0,2048.0,0.1787054485703976,1.581642059126878,inf,inf,33.02132494839211,36.03100203369719,39.04067911900227
2065,547.0,1433.0,2048.0,2048.0,2048.0,2048.0,0.1767617346658028,1.5665821525401284,inf,inf,31.37930628221292,36.92309286010248,42.466879437992034
2066,521.0,1433.0,2048.0,2048.0,2048.0,2048.0,0.15570667987764608,1.5968340616348797,inf,inf,32.38766772572371,35.53264693289378,38.677626140063865
2067,549.0,1433.0,2048.0,2048.0,2048.0,2048.0,0.19539564854132863,1.583552629738847,inf,inf,32.81557737217371,34.44224127624009,36.068905180306466
2068,539.0,1433.0,2048.0,2048.0,2048.0,2048.0,0.19436986544847912,1.5940962135319978,inf,inf,33.06096178643183,35.49139978587925,37.92183778532667
2069,546.0,1433.0,2048.0,2048.0,2048.0,2048.0,0.16120818464337106,1.5652480935629711,inf,inf,32.807055793803436,34.933430970843744,37.059806147884046
2070,616.0,1638.0,2048.0,2048.0,2048.0,2048.0,0.14436882148132923,1.4983337206277056,inf,inf,32.71553620682013,34.7888354251823,36.86213464354447
2071,603.0,1638.0,2048.0,2048.0,2048.0,2048.0,0.15258618976842087,1.5170426968840474,inf,inf,33.04657256173705,34.56972926449242,36.092885967247796
2072,588.0,1638.0,2048.0,2048.0,2048.0,2048.0,0.15135670152645986,1.507526717552274,inf,inf,31.268986360367993,37.058855650246244,42.8487249401245
2073,621.0,1638.0,2048.0,2048.0,2048.0,2048.0,0.1378967817299923,1.464891185984051,inf,inf,32.91549759808661,34.68032448030274,36.445151362518864
2074,605.0,1638.0,2048.0,2048.0,2048.0,2048.0,0.15455465833200321,1.504298384436943,inf,inf,31.969786877177114,35.3661239704407,38.76246106370427
2075,627.0,1638.0,2048.0,2048.0,2048.0,2048.0,0.16294449638825625,1.5030940152680472,inf,inf,32.94537670636393,34.73843972572607,36.53150274508821
2076,616.0,1638.0,2048.0,2048.0,2048.0,2048.0,0.1391078120768796,1.5144649031657949,inf,inf,30.91490830515415,36.123558328370834,41.332208351587525
2077,599.0,1638.0,2048.0,2048.0,2048.0,2048.0,0.128074187430542,1.4832129379405288,inf,inf,32.78314105455874,34.410554349569,36.037967644579254
2078,617.0,1638.0,2048.0,2048.0,2048.0,2048.0,0.17400115383811965,1.487650851189315,inf,inf,32.872763183772825,34.1573301229293,35.44189706208578
2079,614.0,1638.0,2048.0,2048.0,2048.0,2048.0,0.16509014834279157,1.490955051076,inf,inf,32.979839152572715,34.4966045620015,36.013369971430286
2080,670.0,1843.0,2048.0,2048.0,2048.0,2048.0,0.13365860729020795,1.3791901457490567,inf,inf,32.94770991108991,34.23235712658082,35.517004342071736
2081,697.0,1843.0,2048.0,2048.0,2048.0,2048.0,0.12327063813943084,1.3566968745213188,inf,inf,32.90217643533416,34.316251086912075,35.730325738489995
2082,662.0,1843.0,2048.0,2048.0,2048.0,2048.0,0.15819408802352797,1.3640759915189946,inf,inf,30.674989706817566,35.35194565648469,40.02890160615181
2083,665.0,1843.0,2048.0,2048.0,2048.0,2048.0,0.17629527118057098,1.3644466894573952,inf,inf,32.959118273369334,34.201667308636104,35.444216343902866
2084,681.0,1843.0,2048.0,2048.0,2048.0,2048.0,0.11494226487484127,1.3289465150153887,inf,inf,31.300262638354706,37.88331061111154,44.46635858386837
2085,676.0,1843.0,2048.0,2048.0,2048.0,2048.0,0.14665391632090063,1.3497257955767665,inf,inf,32.36112925900433,34.14378480433592,35.926440349667516
2086,673.0,1843.0,2048.0,2048.0,2048.0,2048.0,0.12329484165557858,1.3837225228244492,inf,inf,33.029347919763325,33.89091054614099,34.75247317251864
2087,677.0,1843.0,2048.0,2048.0,2048.0,2048.0,0.1192383966290862,1.367745899939223,inf,inf,30.518651335979957,34.917634801850305,39.31661826772065
2088,710.0,1843.0,2048.0,2048.0,2048.0,2048.0,0.12514184974207154,1.345286017666183,inf,inf,32.90654255869188,33.98705255271416,35.06756254673643
2089,675.0,1843.0,2048.0,2048.0,2048.0,2048.0,0.14844262245426165,1.3783437580841493,inf,inf,30.459332277189937,35.389436068052895,40.31953985891585
2090,738.0,2048.0,2048.0,2048.0,2048.0,2048.0,0.11871150243170803,1.285937722311992,inf,inf,33.490722898565366,33.80124417908399,34.11176545960261
2091,742.0,2048.0,2048.0,2048.0,2048.0,2048.0,0.15362043112300228,1.2746379680224535,inf,inf,33.38183885737026,33.72695198705165,34.07206511673304
2092,757.0,2048.0,2048.0,2048.0,2048.0,2048.0,0.10870889880093415,1.277569970405331,inf,inf,31.728230314288062,37.65620151318156,43.58417271207506
2093,727.0,2048.0,2048.0,2048.0,2048.0,2048.0,0.13596905182570396,1.2904191737256312,inf,inf,33.34374848579885,33.65055200978829,33.957355533777736
2094,741.0,2048.0,2048.0,2048.0,2048.0,2048.0,0.13168357292703092,1.283540656171823,inf,inf,33.33294332166639,33.759461352412714,34.18597938315903
2095,743.0,2048.0,2048.0,2048.0,2048.0,2048.0,0.1383452870375379,1.2621770285320864,inf,inf,33.418129496148225,33.87204029805419,34.32595109996015
2096,738.0,2048.0,2048.0,2048.0,2048.0,2048.0,0.12382006405837842,1.279144410749197,inf,inf,33.29453150134079,33.702910446871215,34.11128939240163
2097,755.0,2048.0,2048.0,2048.0,2048.0,2048.0,0.12525675246011048,1.2782169260334513,inf,inf,33.56624112939097,34.018526344607146,34.470811559823325
2098,777.0,2048.0,2048.0,2048.0,2048.0,2048.0,0.1073930618722514,1.2577555796668705,inf,inf,33.231349603135236,33.3691346355341,33.50691966793297
2099,799.0,2048.0,2048.0,2048.0,2048.0,2048.0,0.12227973914656332,1.2480750077993008,inf,inf,33.30762165612575,33.3920513917076,33.47648112728944
2100,153.0,409.0,4096.0,4096.0,4096.0,4096.0,0.6400014473043569,2.3454952518998624,inf,inf,33.21643145566655,35.26319458465882,37.30995771365109
2101,137.0,409.0,4096.0,4096.0,4096.0,4096.0,0.7420303323338615,2.3473892994140897,inf,inf,33.48453384733951,35.3758438721226,37.2671538969057
2102,138.0,409.0,4096.0,4096.0,4096.0,4096.0,0.679562981322789,2.324761307822669,inf,inf,33.353024575051755,35.36733936669668,37.381654158341604
2103,148.0,409.0,4096.0,4096.0,4096.0,4096.0,0.652092876367746,2.3383343510563463,inf,inf,33.04163695895882,34.79786910862632,36.55410125829383
2104,157.0,409.0,4096.0,4096.0,4096.0,4096.0,0.637319766696514,2.3544890912850605,inf,inf,33.18804111076819,34.90119329624123,36.61434548171427
2105,136.0,409.0,4096.0,4096.0,4096.0,4096.0,0.7326204563070959,2.32571289272245,inf,inf,33.28260457524638,35.23321222513373,37.18381987502108
2106,174.0,409.0,4096.0,4096.0,4096.0,4096.0,0.6269042322575089,2.3314719102740753,inf,inf,33.02613280981373,34.71657074970309,36.407008689592445
2107,151.0,409.0,4096.0,4096.0,4096.0,4096.0,0.6565360615288114,2.3456239990285965,inf,inf,33.11014102519336,34.935089110152035,36.76003719511072
2108,157.0,409.0,4096.0,4096.0,4096.0,4096.0,0.6205833869431103,2.3568221657513817,inf,inf,33.11065088193974,35.169069605654556,37.22748832936937
2109,164.0,409.0,4096.0,4096.0,4096.0,4096.0,0.6031202860471012,2.3397065237220396,inf,inf,33.130196208847885,34.75992849392449,36.3896607790011
2110,292.0,819.0,4096.0,4096.0,4096.0,4096.0,0.3254544542356612,2.1103839104827813,inf,inf,33.145822644590965,35.309760270123675,37.47369789565638
2111,311.0,819.0,4096.0,4096.0,4096.0,4096.0,0.29819753420261463,2.1088569318582877,inf,inf,33.335540351905166,35.30254905194926,37.26955775199336
2112,295.0,819.0,4096.0,4096.0,4096.0,4096.0,0.3148452156310526,2.123937472385645,inf,inf,33.01813135910765,35.36133048675115,37.70452961439465
2113,305.0,819.0,4096.0,4096.0,4096.0,4096.0,0.3208414920637708,2.123309337366784,inf,inf,33.30385537070449,35.179987299091,37.05611922747752
2114,297.0,819.0,4096.0,4096.0,4096.0,4096.0,0.2781377989702847,2.129464785269377,inf,inf,33.22925922912915,35.07040978741297,36.91156034569679
2115,316.0,819.0,4096.0,4096.0,4096.0,4096.0,0.24751549677947082,2.1090297205991604,inf,inf,33.355967186851515,35.33431070031877,37.312654213786026
2116,299.0,819.0,4096.0,4096.0,4096.0,4096.0,0.3042010166534226,2.1159681566972175,inf,inf,33.03623953206711,34.85042650056364,36.66461346906017
2117,294.0,819.0,4096.0,4096.0,4096.0,4096.0,0.30597274796308227,2.1090425494010994,inf,inf,33.24564952385903,35.69016967211486,38.1346898203707
2118,305.0,819.0,4096.0,4096.0,4096.0,4096.0,0.27522947195492975,2.130494659604711,inf,inf,33.07857963567858,35.14140077024528,37.20422190481199
2119,285.0,819.0,4096.0,4096.0,4096.0,4096.0,0.32456762720058663,2.1245124410331044,inf,inf,33.25517472369566,34.97665041123088,36.698126098766096
2120,463.0,1228.0,4096.0,4096.0,4096.0,4096.0,0.21659593543252242,1.7256084417059725,inf,inf,33.28319403348721,35.78940120769748,38.295608381907755
2121,470.0,1228.0,4096.0,4096.0,4096.0,4096.0,0.20160175733111174,1.7574537243957664,inf,inf,33.10864694446899,35.087972162618065,37.067297380767144
2122,474.0,1228.0,4096.0,4096.0,4096.0,4096.0,0.178523257866253,1.760007447322323,inf,inf,33.302561340598004,35.67253126635153,38.04250119210505
2123,482.0,1228.0,4096.0,4096.0,4096.0,4096.0,0.21252920288935684,1.768133243209057,inf,inf,33.14023081950795,35.72223635118536,38.30424188286276
2124,422.0,1228.0,4096.0,4096.0,4096.0,4096.0,0.21944621955798027,1.7660292731978373,inf,inf,33.06684197356806,35.67654432521166,38.28624667685526
2125,477.0,1228.0,4096.0,4096.0,4096.0,4096.0,0.18084696361891162,1.7467859289194507,inf,inf,33.093272838201344,35.870650571611144,38.648028305020944
2126,434.0,1228.0,4096.0,4096.0,4096.0,4096.0,0.21265225086037987,1.7732700195329585,inf,inf,33.2249817612418,35.46087520822206,37.69676865520232
2127,464.0,1228.0,4096.0,4096.0,4096.0,4096.0,0.19280946445688585,1.7417988275317953,inf,inf,33.56092290499565,36.10094245100909,38.64096199702252
2128,467.0,1228.0,4096.0,4096.0,4096.0,4096.0,0.16482723312700642,1.7744689689923092,inf,inf,33.247999516134485,35.68361434436383,38.11922917259318
2129,452.0,1228.0,4096.0,4096.0,4096.0,4096.0,0.22923431209191136,1.7498401396894536,inf,inf,33.22235989414929,35.96782973128669,38.71329956842409
2130,604.0,1638.0,4096.0,4096.0,4096.0,4096.0,0.16439267627048793,1.5019207714018705,inf,inf,33.31853087240627,36.45019637121102,39.58186187001577
2131,605.0,1638.0,4096.0,4096.0,4096.0,4096.0,0.15442244935998417,1.497005405777621,inf,inf,32.88761387531121,35.49334047253619,38.09906706976116
2132,633.0,1638.0,4096.0,4096.0,4096.0,4096.0,0.12743835678286786,1.4687236089321232,inf,inf,33.271086439597084,35.76578332432808,38.26048020905909
2133,602.0,1638.0,4096.0,4096.0,4096.0,4096.0,0.16304738720376122,1.4813599480255846,inf,inf,32.867559251388435,35.349608719568096,37.83165818774775
2134,634.0,1638.0,4096.0,4096.0,4096.0,4096.0,0.16023201203674375,1.4431435117160945,inf,inf,33.21656404231079,35.54702068023852,37.87747731816624
2135,643.0,1638.0,4096.0,4096.0,4096.0,4096.0,0.11494226487484127,1.4726666083570876,inf,inf,33.106585402056396,35.81392091170007,38.52125642134375
2136,616.0,1638.0,4096.0,4096.0,4096.0,4096.0,0.1649201879722284,1.4509606702537567,inf,inf,33.21362524330642,35.6144192807694,38.01521331823238
2137,580.0,1638.0,4096.0,4096.0,4096.0,4096.0,0.13547883117607995,1.524284142265472,inf,inf,31.29220882856414,36.99097432335399,42.689739818143835
2138,581.0,1638.0,4096.0,4096.0,4096.0,4096.0,0.16993900101282833,1.5151713844446562,inf,inf,33.235606215866,35.60240368318955,37.96920115051309
2139,611.0,1638.0,4096.0,4096.0,4096.0,4096.0,0.15303697489125767,1.5022515249237358,inf,inf,33.28009146636034,35.69806062511758,38.11602978387481
2140,736.0,2048.0,4096.0,4096.0,4096.0,4096.0,0.13365860729020795,1.2824313798800802,inf,inf,32.918118486405696,37.03716129280585,41.15620409920601
2141,746.0,2048.0,4096.0,4096.0,4096.0,4096.0,0.1203319080126306,1.2824913847350246,inf,inf,32.45545718197931,35.87435444371599,39.29325170545266
2142,778.0,2048.0,4096.0,4096.0,4096.0,4096.0,0.1258295578913291,1.2613051957725077,inf,inf,32.83190233228236,35.652494145296785,38.47308595831121
2143,763.0,2048.0,4096.0,4096.0,4096.0,4096.0,0.12366856526535486,1.2700011182746707,inf,inf,33.062352478700284,35.989982674665185,38.91761287063009
2144,791.0,2048.0,4096.0,4096.0,4096.0,4096.0,0.12749019058176003,1.264325725876958,inf,inf,32.67634952647791,35.736641433417304,38.796933340356695
2145,749.0,2048.0,4096.0,4096.0,4096.0,4096.0,0.12756405389684033,1.279598439254002,inf,inf,33.12943498205846,35.39088228004413,37.6523295780298
2146,757.0,2048.0,4096.0,4096.0,4096.0,4096.0,0.10576603145262453,1.2825182171948555,inf,inf,33.173225560972604,35.656306628924426,38.13938769687625
2147,769.0,2048.0,4096.0,4096.0,4096.0,4096.0,0.12551994557644974,1.2646715107540771,inf,inf,33.4689158043608,35.96657031547817,38.46422482659555
2148,770.0,2048.0,4096.0,4096.0,4096.0,4096.0,0.13229326879896064,1.2572098016727793,inf,inf,33.25887589417456,35.639879588181415,38.02088328218828
2149,757.0,2048.0,4096.0,4096.0,4096.0,4096.0,0.12957610240644613,1.28253176125763,inf,inf,33.210133238508405,35.62300725567289,38.035881272837365
2150,913.0,2457.0,4096.0,4096.0,4096.0,4096.0,0.10214782107674836,1.0806428784541495,inf,inf,32.761329642789306,35.45303758634078,38.14474552989225
2151,880.0,2457.0,4096.0,4096.0,4096.0,4096.0,0.1162773889005635,1.1164041498117072,inf,inf,32.949842475652545,34.956319908953475,36.962797342254404
2152,948.0,2457.0,4096.0,4096.0,4096.0,4096.0,0.11753512846183867,1.0489434787619771,inf,inf,33.22164264201937,35.376339365155516,37.53103608829166
2153,949.0,2457.0,4096.0,4096.0,4096.0,4096.0,0.10204768581088075,1.0504777932358351,inf,inf,32.902705971024574,35.41117785332116,37.91964973561775
2154,918.0,2457.0,4096.0,4096.0,4096.0,4096.0,0.11947888453660482,1.0761751013856795,inf,inf,33.212226456641574,36.10965630283873,39.00708614903588
